date,barcode,product_name,brand,category,quantity,retail_price,cost_price,subtotal,cost_total,profit,payment_method,is_event,event_source,event_name,seasonality_multiplier,total_multiplier
2024-01-04,489120804013,Oishi Prawn Crackers 60g,Oishi,SNACK,13,17.6,15.5,228.8,201.5,27.3,CASH,False,,,1.0,1.0
2024-01-04,893921341445,San Sky Flakes Crackers Original 25g x 10s,M.Y. San,SNACK,12,58.4,52.5,700.8,630.0,70.8,CASH,False,,,1.0,1.0
2024-01-04,893951811445,Hansel Mocha Sandwich,Rebisco,SNACK,11,60.2,54.0,662.2,594.0,68.2,CASH,False,,,1.0,1.0
2024-01-04,748485200019,555 Sardines in Tomato Sauce 155g,555,CANNED_GOODS,11,25.0,22.0,275.0,242.0,33.0,GCASH,False,,,1.0,1.0
2024-01-04,748485800035,Argentina Corned Beef 260g,Argentina,CANNED_GOODS,6,57.5,52.0,345.0,312.0,33.0,CASH,False,,,1.0,1.0
2024-01-04,480002201028,Hunts Pork & Beans 100g Doy,Hunts,CANNED_GOODS,4,14.5,13.0,58.0,52.0,6.0,CASH,False,,,1.0,1.0
2024-01-04,480057511015,Alaska Classic Evaporated Filled Milk 140ml,Alaska,DAIRY,8,28.2,25.5,225.6,204.0,21.6,CASH,False,,,1.0,1.0
2024-01-04,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,Alaska,DAIRY,15,39.0,35.0,585.0,525.0,60.0,GCASH,False,,,1.0,1.0
2024-01-04,480864702009,Eden Cheese 165g,Mondelez,DAIRY,4,78.0,70.0,312.0,280.0,32.0,CASH,False,,,1.0,1.0
2024-01-04,480535824701,Dari Creme Butter Milk 100g,Dari Creme,DAIRY,13,41.0,37.0,533.0,481.0,52.0,GCASH,False,,,1.0,1.0
2024-01-04,000008586780,Datu Puti Patis 1L,Datu Puti,CONDIMENTS,5,80.85,73.0,404.25,365.0,39.25,CASH,False,,,1.0,1.0
2024-01-04,642611907726,Ajinomoto Seasoning Mix 50g,Ajinomoto,BEVERAGES,15,13.0,11.5,195.0,172.5,22.5,CASH,False,,,1.0,1.0
2024-01-04,642647382226,Sisters Night Plus Cottony Napkin,Sisters,PERSONAL_CARE,12,44.5,40.0,534.0,480.0,54.0,CASH,False,,,1.0,1.0
2024-01-04,642321541122,Sisters Overnight Dry,Sisters,PERSONAL_CARE,11,117.0,105.0,1287.0,1155.0,132.0,CASH,False,,,1.0,1.0
2024-01-04,672329634182,Whisper Cottony Soft Clean X-Long Overnight,Whisper,PERSONAL_CARE,6,128.0,115.0,768.0,690.0,78.0,CASH,False,,,1.0,1.0
2024-01-04,480088814685,Sunsilk Strong & Long 350ml,Sunsilk,PERSONAL_CARE,15,150.0,135.0,2250.0,2025.0,225.0,CASH,False,,,1.0,1.0
2024-01-04,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,Downy,HOUSEHOLD,5,7.0,6.0,35.0,30.0,5.0,GCASH,False,,,1.0,1.0
2024-01-04,480004784003,Zonrox Original Bleach 250ml,Zonrox,HOUSEHOLD,7,38.0,34.0,266.0,238.0,28.0,GCASH,False,,,1.0,1.0
2024-01-04,037000359562,Ariel With a Touch of Downy Freshness Powder,Ariel,HOUSEHOLD,11,660.0,595.0,7260.0,6545.0,715.0,CASH,False,,,1.0,1.0
2024-01-04,490243086729,Joy Dishwashing Liquid Lemon 475ml,Joy,HOUSEHOLD,16,134.0,120.0,2144.0,1920.0,224.0,CASH,False,,,1.0,1.0
2024-01-04,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,Joy,HOUSEHOLD,11,12.0,10.5,132.0,115.5,16.5,GCASH,False,,,1.0,1.0
2024-01-05,544900000099,Coca-Cola Mismo 295ml,Coca-Cola,SODA,16,20.0,18.0,320.0,288.0,32.0,CASH,False,,,1.0,1.15
2024-01-05,480198112005,Sprite 500ml,Coca-Cola,SOFTDRINKS_CASE,15,25.0,22.5,375.0,337.5,37.5,GCASH,False,,,1.0,1.15
2024-01-05,480198112010,Royal Tru Orange 500ml,Coca-Cola,SOFTDRINKS_CASE,7,25.0,22.5,175.0,157.5,17.5,CASH,False,,,1.0,1.15
2024-01-05,480198112000,Coke 500ml,Coca-Cola,SOFTDRINKS_CASE,7,25.0,22.5,175.0,157.5,17.5,GCASH,False,,,1.0,1.15
2024-01-05,480392525114,Mountain Dew 500ml,Pepsi,SOFTDRINKS_CASE,11,22.0,20.0,242.0,220.0,22.0,CASH,False,,,1.0,1.15
2024-01-05,480392525110,Pepsi 500ml,Pepsi,SOFTDRINKS_CASE,18,22.0,20.0,396.0,360.0,36.0,CASH,False,,,1.0,1.15
2024-01-05,480198111607,Coke 1.5L,Coca-Cola,SOFTDRINKS_CASE,10,60.0,54.0,600.0,540.0,60.0,CASH,False,,,1.0,1.15
2024-01-05,480198118062,Sprite 1.5L,Coca-Cola,SOFTDRINKS_CASE,9,60.0,54.0,540.0,486.0,54.0,CASH,False,,,1.0,1.15
2024-01-05,480191198062,Royal Tru Orange 1.5L,Coca-Cola,SOFTDRINKS_CASE,7,60.0,54.0,420.0,378.0,42.0,CASH,False,,,1.0,1.15
2024-01-05,480392515114,Mountain Dew 1.5L,Pepsi,SOFTDRINKS_CASE,15,55.0,50.0,825.0,750.0,75.0,CASH,False,,,1.0,1.15
2024-01-05,480392515110,Pepsi 1.5L,Pepsi,SOFTDRINKS_CASE,3,55.0,50.0,165.0,150.0,15.0,GCASH,False,,,1.0,1.15
2024-01-05,480198111664,Coke Zero 1.5L,Coca-Cola,SOFTDRINKS_CASE,10,60.0,54.0,600.0,540.0,60.0,GCASH,False,,,1.0,1.15
2024-01-05,480392515112,7-up 1.5L,Pepsi,SOFTDRINKS_CASE,10,55.0,50.0,550.0,500.0,50.0,CASH,False,,,1.0,1.15
2024-01-05,480198109722,Royal Tru Strawberry 1.5L,Coca-Cola,SOFTDRINKS_CASE,12,60.0,54.0,720.0,648.0,72.0,CASH,False,,,1.0,1.15
2024-01-05,480392515116,Mirinda Orange 1.5L,Pepsi,SOFTDRINKS_CASE,14,60.0,54.0,840.0,756.0,84.0,CASH,False,,,1.0,1.15
2024-01-05,480198111696,Coke Light,Coca-Cola,SOFTDRINKS_CASE,17,65.0,58.5,1105.0,994.5,110.5,CASH,False,,,1.0,1.15
2024-01-05,955600121722,Milo 22g Sachet,Nestle,BEVERAGES,10,12.0,10.5,120.0,105.0,15.0,CASH,False,,,1.0,1.15
2024-01-05,480036141081,Nestle Bear Brand Fortified 33g,Nestle,BEVERAGES,12,11.5,10.0,138.0,120.0,18.0,GCASH,False,,,1.0,1.15
2024-01-05,480864731007,Tang Orange 250g,Tang,BEVERAGES,13,216.0,195.0,2808.0,2535.0,273.0,GCASH,False,,,1.0,1.15
2024-01-05,965412919731,Energen Cereal Milk Chocolate Drink 40g,Energen,BEVERAGES,11,9.0,8.0,99.0,88.0,11.0,CASH,False,,,1.0,1.15
2024-01-05,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,Energen,BEVERAGES,12,8.6,7.5,103.2,90.0,13.2,CASH,False,,,1.0,1.15
2024-01-05,489120804013,Oishi Prawn Crackers 60g,Oishi,SNACK,11,17.6,15.5,193.6,170.5,23.1,CASH,False,,,1.0,1.15
2024-01-05,893921341445,San Sky Flakes Crackers Original 25g x 10s,M.Y. San,SNACK,15,58.4,52.5,876.0,787.5,88.5,CASH,False,,,1.0,1.15
2024-01-05,893951811445,Hansel Mocha Sandwich,Rebisco,SNACK,15,60.2,54.0,903.0,810.0,93.0,CASH,False,,,1.0,1.15
2024-01-05,748485200019,555 Sardines in Tomato Sauce 155g,555,CANNED_GOODS,12,25.0,22.0,300.0,264.0,36.0,GCASH,False,,,1.0,1.15
2024-01-05,748485800035,Argentina Corned Beef 260g,Argentina,CANNED_GOODS,9,57.5,52.0,517.5,468.0,49.5,CASH,False,,,1.0,1.15
2024-01-05,480002201028,Hunts Pork & Beans 100g Doy,Hunts,CANNED_GOODS,11,14.5,13.0,159.5,143.0,16.5,CASH,False,,,1.0,1.15
2024-01-05,480057511015,Alaska Classic Evaporated Filled Milk 140ml,Alaska,DAIRY,17,28.2,25.5,479.4,433.5,45.9,GCASH,False,,,1.0,1.15
2024-01-05,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,Alaska,DAIRY,15,39.0,35.0,585.0,525.0,60.0,GCASH,False,,,1.0,1.15
2024-01-05,480864702009,Eden Cheese 165g,Mondelez,DAIRY,4,78.0,70.0,312.0,280.0,32.0,GCASH,False,,,1.0,1.15
2024-01-05,480535824701,Dari Creme Butter Milk 100g,Dari Creme,DAIRY,9,41.0,37.0,369.0,333.0,36.0,CASH,False,,,1.0,1.15
2024-01-05,000008586780,Datu Puti Patis 1L,Datu Puti,CONDIMENTS,11,80.85,73.0,889.35,803.0,86.35,CASH,False,,,1.0,1.15
2024-01-05,642611907726,Ajinomoto Seasoning Mix 50g,Ajinomoto,BEVERAGES,4,13.0,11.5,52.0,46.0,6.0,GCASH,False,,,1.0,1.15
2024-01-05,642647382226,Sisters Night Plus Cottony Napkin,Sisters,PERSONAL_CARE,13,44.5,40.0,578.5,520.0,58.5,GCASH,False,,,1.0,1.15
2024-01-05,642321541122,Sisters Overnight Dry,Sisters,PERSONAL_CARE,4,117.0,105.0,468.0,420.0,48.0,CASH,False,,,1.0,1.15
2024-01-05,672329634182,Whisper Cottony Soft Clean X-Long Overnight,Whisper,PERSONAL_CARE,14,128.0,115.0,1792.0,1610.0,182.0,CASH,False,,,1.0,1.15
2024-01-05,480088814685,Sunsilk Strong & Long 350ml,Sunsilk,PERSONAL_CARE,18,150.0,135.0,2700.0,2430.0,270.0,CASH,False,,,1.0,1.15
2024-01-05,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,Downy,HOUSEHOLD,4,7.0,6.0,28.0,24.0,4.0,CASH,False,,,1.0,1.15
2024-01-05,480004784003,Zonrox Original Bleach 250ml,Zonrox,HOUSEHOLD,11,38.0,34.0,418.0,374.0,44.0,CASH,False,,,1.0,1.15
2024-01-05,037000359562,Ariel With a Touch of Downy Freshness Powder,Ariel,HOUSEHOLD,16,660.0,595.0,10560.0,9520.0,1040.0,CASH,False,,,1.0,1.15
2024-01-05,490243086729,Joy Dishwashing Liquid Lemon 475ml,Joy,HOUSEHOLD,14,134.0,120.0,1876.0,1680.0,196.0,CASH,False,,,1.0,1.15
2024-01-05,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,Joy,HOUSEHOLD,10,12.0,10.5,120.0,105.0,15.0,CASH,False,,,1.0,1.15
2024-01-06,544900000099,Coca-Cola Mismo 295ml,Coca-Cola,SODA,4,20.0,18.0,80.0,72.0,8.0,CASH,False,,,1.0,1.3
2024-01-06,480198112005,Sprite 500ml,Coca-Cola,SOFTDRINKS_CASE,14,25.0,22.5,350.0,315.0,35.0,GCASH,False,,,1.0,1.3
2024-01-06,480198112010,Royal Tru Orange 500ml,Coca-Cola,SOFTDRINKS_CASE,6,25.0,22.5,150.0,135.0,15.0,GCASH,False,,,1.0,1.3
2024-01-06,480198112000,Coke 500ml,Coca-Cola,SOFTDRINKS_CASE,12,25.0,22.5,300.0,270.0,30.0,CASH,False,,,1.0,1.3
2024-01-06,480392525114,Mountain Dew 500ml,Pepsi,SOFTDRINKS_CASE,17,22.0,20.0,374.0,340.0,34.0,CASH,False,,,1.0,1.3
2024-01-06,480392525110,Pepsi 500ml,Pepsi,SOFTDRINKS_CASE,11,22.0,20.0,242.0,220.0,22.0,CASH,False,,,1.0,1.3
2024-01-06,480198111607,Coke 1.5L,Coca-Cola,SOFTDRINKS_CASE,8,60.0,54.0,480.0,432.0,48.0,CASH,False,,,1.0,1.3
2024-01-06,480198118062,Sprite 1.5L,Coca-Cola,SOFTDRINKS_CASE,15,60.0,54.0,900.0,810.0,90.0,CASH,False,,,1.0,1.3
2024-01-06,480191198062,Royal Tru Orange 1.5L,Coca-Cola,SOFTDRINKS_CASE,10,60.0,54.0,600.0,540.0,60.0,GCASH,False,,,1.0,1.3
2024-01-06,480392515114,Mountain Dew 1.5L,Pepsi,SOFTDRINKS_CASE,7,55.0,50.0,385.0,350.0,35.0,CASH,False,,,1.0,1.3
2024-01-06,480392515110,Pepsi 1.5L,Pepsi,SOFTDRINKS_CASE,14,55.0,50.0,770.0,700.0,70.0,CASH,False,,,1.0,1.3
2024-01-06,480198111664,Coke Zero 1.5L,Coca-Cola,SOFTDRINKS_CASE,9,60.0,54.0,540.0,486.0,54.0,CASH,False,,,1.0,1.3
2024-01-06,480392515112,7-up 1.5L,Pepsi,SOFTDRINKS_CASE,9,55.0,50.0,495.0,450.0,45.0,GCASH,False,,,1.0,1.3
2024-01-06,480198109722,Royal Tru Strawberry 1.5L,Coca-Cola,SOFTDRINKS_CASE,14,60.0,54.0,840.0,756.0,84.0,GCASH,False,,,1.0,1.3
2024-01-06,480392515116,Mirinda Orange 1.5L,Pepsi,SOFTDRINKS_CASE,15,60.0,54.0,900.0,810.0,90.0,GCASH,False,,,1.0,1.3
2024-01-06,480198111696,Coke Light,Coca-Cola,SOFTDRINKS_CASE,13,65.0,58.5,845.0,760.5,84.5,CASH,False,,,1.0,1.3
2024-01-06,955600121722,Milo 22g Sachet,Nestle,BEVERAGES,17,12.0,10.5,204.0,178.5,25.5,CASH,False,,,1.0,1.3
2024-01-06,480036141081,Nestle Bear Brand Fortified 33g,Nestle,BEVERAGES,20,11.5,10.0,230.0,200.0,30.0,CASH,False,,,1.0,1.3
2024-01-06,480864731007,Tang Orange 250g,Tang,BEVERAGES,17,216.0,195.0,3672.0,3315.0,357.0,GCASH,False,,,1.0,1.3
2024-01-06,965412919731,Energen Cereal Milk Chocolate Drink 40g,Energen,BEVERAGES,18,9.0,8.0,162.0,144.0,18.0,GCASH,False,,,1.0,1.3
2024-01-06,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,Energen,BEVERAGES,20,8.6,7.5,172.0,150.0,22.0,CASH,False,,,1.0,1.3
2024-01-06,489120804013,Oishi Prawn Crackers 60g,Oishi,SNACK,10,17.6,15.5,176.0,155.0,21.0,CASH,False,,,1.0,1.3
2024-01-06,893921341445,San Sky Flakes Crackers Original 25g x 10s,M.Y. San,SNACK,9,58.4,52.5,525.6,472.5,53.1,GCASH,False,,,1.0,1.3
2024-01-06,893951811445,Hansel Mocha Sandwich,Rebisco,SNACK,14,60.2,54.0,842.8,756.0,86.8,GCASH,False,,,1.0,1.3
2024-01-06,748485200019,555 Sardines in Tomato Sauce 155g,555,CANNED_GOODS,16,25.0,22.0,400.0,352.0,48.0,GCASH,False,,,1.0,1.3
2024-01-06,748485800035,Argentina Corned Beef 260g,Argentina,CANNED_GOODS,9,57.5,52.0,517.5,468.0,49.5,CASH,False,,,1.0,1.3
2024-01-06,480002201028,Hunts Pork & Beans 100g Doy,Hunts,CANNED_GOODS,14,14.5,13.0,203.0,182.0,21.0,GCASH,False,,,1.0,1.3
2024-01-06,480057511015,Alaska Classic Evaporated Filled Milk 140ml,Alaska,DAIRY,10,28.2,25.5,282.0,255.0,27.0,CASH,False,,,1.0,1.3
2024-01-06,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,Alaska,DAIRY,8,39.0,35.0,312.0,280.0,32.0,CASH,False,,,1.0,1.3
2024-01-06,480864702009,Eden Cheese 165g,Mondelez,DAIRY,17,78.0,70.0,1326.0,1190.0,136.0,GCASH,False,,,1.0,1.3
2024-01-06,480535824701,Dari Creme Butter Milk 100g,Dari Creme,DAIRY,20,41.0,37.0,820.0,740.0,80.0,CASH,False,,,1.0,1.3
2024-01-06,000008586780,Datu Puti Patis 1L,Datu Puti,CONDIMENTS,14,80.85,73.0,1131.9,1022.0,109.9,GCASH,False,,,1.0,1.3
2024-01-06,642611907726,Ajinomoto Seasoning Mix 50g,Ajinomoto,BEVERAGES,12,13.0,11.5,156.0,138.0,18.0,GCASH,False,,,1.0,1.3
2024-01-06,642647382226,Sisters Night Plus Cottony Napkin,Sisters,PERSONAL_CARE,16,44.5,40.0,712.0,640.0,72.0,CASH,False,,,1.0,1.3
2024-01-06,642321541122,Sisters Overnight Dry,Sisters,PERSONAL_CARE,13,117.0,105.0,1521.0,1365.0,156.0,CASH,False,,,1.0,1.3
2024-01-06,672329634182,Whisper Cottony Soft Clean X-Long Overnight,Whisper,PERSONAL_CARE,6,128.0,115.0,768.0,690.0,78.0,GCASH,False,,,1.0,1.3
2024-01-06,480088814685,Sunsilk Strong & Long 350ml,Sunsilk,PERSONAL_CARE,18,150.0,135.0,2700.0,2430.0,270.0,CASH,False,,,1.0,1.3
2024-01-06,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,Downy,HOUSEHOLD,17,7.0,6.0,119.0,102.0,17.0,CASH,False,,,1.0,1.3
2024-01-06,480004784003,Zonrox Original Bleach 250ml,Zonrox,HOUSEHOLD,21,38.0,34.0,798.0,714.0,84.0,CASH,False,,,1.0,1.3
2024-01-06,037000359562,Ariel With a Touch of Downy Freshness Powder,Ariel,HOUSEHOLD,6,660.0,595.0,3960.0,3570.0,390.0,CASH,False,,,1.0,1.3
2024-01-06,490243086729,Joy Dishwashing Liquid Lemon 475ml,Joy,HOUSEHOLD,13,134.0,120.0,1742.0,1560.0,182.0,GCASH,False,,,1.0,1.3
2024-01-06,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,Joy,HOUSEHOLD,14,12.0,10.5,168.0,147.0,21.0,GCASH,False,,,1.0,1.3
2024-01-07,544900000099,Coca-Cola Mismo 295ml,Coca-Cola,SODA,12,20.0,18.0,240.0,216.0,24.0,CASH,False,,,1.0,1.25
2024-01-07,480198112005,Sprite 500ml,Coca-Cola,SOFTDRINKS_CASE,12,25.0,22.5,300.0,270.0,30.0,CASH,False,,,1.0,1.25
2024-01-07,480198112010,Royal Tru Orange 500ml,Coca-Cola,SOFTDRINKS_CASE,7,25.0,22.5,175.0,157.5,17.5,CASH,False,,,1.0,1.25
2024-01-07,480198112000,Coke 500ml,Coca-Cola,SOFTDRINKS_CASE,13,25.0,22.5,325.0,292.5,32.5,GCASH,False,,,1.0,1.25
2024-01-07,480392525114,Mountain Dew 500ml,Pepsi,SOFTDRINKS_CASE,15,22.0,20.0,330.0,300.0,30.0,CASH,False,,,1.0,1.25
2024-01-07,480392525110,Pepsi 500ml,Pepsi,SOFTDRINKS_CASE,16,22.0,20.0,352.0,320.0,32.0,GCASH,False,,,1.0,1.25
2024-01-07,480198111607,Coke 1.5L,Coca-Cola,SOFTDRINKS_CASE,8,60.0,54.0,480.0,432.0,48.0,CASH,False,,,1.0,1.25
2024-01-07,480198118062,Sprite 1.5L,Coca-Cola,SOFTDRINKS_CASE,4,60.0,54.0,240.0,216.0,24.0,CASH,False,,,1.0,1.25
2024-01-07,480191198062,Royal Tru Orange 1.5L,Coca-Cola,SOFTDRINKS_CASE,16,60.0,54.0,960.0,864.0,96.0,GCASH,False,,,1.0,1.25
2024-01-07,480392515114,Mountain Dew 1.5L,Pepsi,SOFTDRINKS_CASE,14,55.0,50.0,770.0,700.0,70.0,CASH,False,,,1.0,1.25
2024-01-07,480392515110,Pepsi 1.5L,Pepsi,SOFTDRINKS_CASE,19,55.0,50.0,1045.0,950.0,95.0,CASH,False,,,1.0,1.25
2024-01-07,480198111664,Coke Zero 1.5L,Coca-Cola,SOFTDRINKS_CASE,7,60.0,54.0,420.0,378.0,42.0,CASH,False,,,1.0,1.25
2024-01-07,480392515112,7-up 1.5L,Pepsi,SOFTDRINKS_CASE,7,55.0,50.0,385.0,350.0,35.0,GCASH,False,,,1.0,1.25
2024-01-07,480198109722,Royal Tru Strawberry 1.5L,Coca-Cola,SOFTDRINKS_CASE,17,60.0,54.0,1020.0,918.0,102.0,CASH,False,,,1.0,1.25
2024-01-07,480392515116,Mirinda Orange 1.5L,Pepsi,SOFTDRINKS_CASE,15,60.0,54.0,900.0,810.0,90.0,CASH,False,,,1.0,1.25
2024-01-07,480198111696,Coke Light,Coca-Cola,SOFTDRINKS_CASE,14,65.0,58.5,910.0,819.0,91.0,CASH,False,,,1.0,1.25
2024-01-07,955600121722,Milo 22g Sachet,Nestle,BEVERAGES,9,12.0,10.5,108.0,94.5,13.5,CASH,False,,,1.0,1.25
2024-01-07,480036141081,Nestle Bear Brand Fortified 33g,Nestle,BEVERAGES,16,11.5,10.0,184.0,160.0,24.0,CASH,False,,,1.0,1.25
2024-01-07,480864731007,Tang Orange 250g,Tang,BEVERAGES,9,216.0,195.0,1944.0,1755.0,189.0,GCASH,False,,,1.0,1.25
2024-01-07,965412919731,Energen Cereal Milk Chocolate Drink 40g,Energen,BEVERAGES,11,9.0,8.0,99.0,88.0,11.0,GCASH,False,,,1.0,1.25
2024-01-07,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,Energen,BEVERAGES,11,8.6,7.5,94.6,82.5,12.1,GCASH,False,,,1.0,1.25
2024-01-07,489120804013,Oishi Prawn Crackers 60g,Oishi,SNACK,4,17.6,15.5,70.4,62.0,8.4,CASH,False,,,1.0,1.25
2024-01-07,893921341445,San Sky Flakes Crackers Original 25g x 10s,M.Y. San,SNACK,7,58.4,52.5,408.8,367.5,41.3,CASH,False,,,1.0,1.25
2024-01-07,893951811445,Hansel Mocha Sandwich,Rebisco,SNACK,6,60.2,54.0,361.2,324.0,37.2,CASH,False,,,1.0,1.25
2024-01-07,748485200019,555 Sardines in Tomato Sauce 155g,555,CANNED_GOODS,8,25.0,22.0,200.0,176.0,24.0,GCASH,False,,,1.0,1.25
2024-01-07,748485800035,Argentina Corned Beef 260g,Argentina,CANNED_GOODS,9,57.5,52.0,517.5,468.0,49.5,CASH,False,,,1.0,1.25
2024-01-07,480002201028,Hunts Pork & Beans 100g Doy,Hunts,CANNED_GOODS,17,14.5,13.0,246.5,221.0,25.5,CASH,False,,,1.0,1.25
2024-01-07,480057511015,Alaska Classic Evaporated Filled Milk 140ml,Alaska,DAIRY,7,28.2,25.5,197.4,178.5,18.9,CASH,False,,,1.0,1.25
2024-01-07,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,Alaska,DAIRY,7,39.0,35.0,273.0,245.0,28.0,CASH,False,,,1.0,1.25
2024-01-07,480864702009,Eden Cheese 165g,Mondelez,DAIRY,6,78.0,70.0,468.0,420.0,48.0,GCASH,False,,,1.0,1.25
2024-01-07,480535824701,Dari Creme Butter Milk 100g,Dari Creme,DAIRY,17,41.0,37.0,697.0,629.0,68.0,CASH,False,,,1.0,1.25
2024-01-07,000008586780,Datu Puti Patis 1L,Datu Puti,CONDIMENTS,17,80.85,73.0,1374.45,1241.0,133.45,CASH,False,,,1.0,1.25
2024-01-07,642611907726,Ajinomoto Seasoning Mix 50g,Ajinomoto,BEVERAGES,13,13.0,11.5,169.0,149.5,19.5,CASH,False,,,1.0,1.25
2024-01-07,642647382226,Sisters Night Plus Cottony Napkin,Sisters,PERSONAL_CARE,16,44.5,40.0,712.0,640.0,72.0,GCASH,False,,,1.0,1.25
2024-01-07,642321541122,Sisters Overnight Dry,Sisters,PERSONAL_CARE,12,117.0,105.0,1404.0,1260.0,144.0,CASH,False,,,1.0,1.25
2024-01-07,672329634182,Whisper Cottony Soft Clean X-Long Overnight,Whisper,PERSONAL_CARE,17,128.0,115.0,2176.0,1955.0,221.0,GCASH,False,,,1.0,1.25
2024-01-07,480088814685,Sunsilk Strong & Long 350ml,Sunsilk,PERSONAL_CARE,16,150.0,135.0,2400.0,2160.0,240.0,CASH,False,,,1.0,1.25
2024-01-07,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,Downy,HOUSEHOLD,13,7.0,6.0,91.0,78.0,13.0,GCASH,False,,,1.0,1.25
2024-01-07,480004784003,Zonrox Original Bleach 250ml,Zonrox,HOUSEHOLD,5,38.0,34.0,190.0,170.0,20.0,GCASH,False,,,1.0,1.25
2024-01-07,037000359562,Ariel With a Touch of Downy Freshness Powder,Ariel,HOUSEHOLD,8,660.0,595.0,5280.0,4760.0,520.0,CASH,False,,,1.0,1.25
2024-01-07,490243086729,Joy Dishwashing Liquid Lemon 475ml,Joy,HOUSEHOLD,14,134.0,120.0,1876.0,1680.0,196.0,CASH,False,,,1.0,1.25
2024-01-07,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,Joy,HOUSEHOLD,6,12.0,10.5,72.0,63.0,9.0,CASH,False,,,1.0,1.25
2024-01-08,544900000099,Coca-Cola Mismo 295ml,Coca-Cola,SODA,11,20.0,18.0,220.0,198.0,22.0,CASH,False,,,1.0,1.0
2024-01-08,480198112005,Sprite 500ml,Coca-Cola,SOFTDRINKS_CASE,15,25.0,22.5,375.0,337.5,37.5,CASH,False,,,1.0,1.0
2024-01-08,480198112010,Royal Tru Orange 500ml,Coca-Cola,SOFTDRINKS_CASE,10,25.0,22.5,250.0,225.0,25.0,GCASH,False,,,1.0,1.0
2024-01-08,480198112000,Coke 500ml,Coca-Cola,SOFTDRINKS_CASE,10,25.0,22.5,250.0,225.0,25.0,CASH,False,,,1.0,1.0
2024-01-08,480392525114,Mountain Dew 500ml,Pepsi,SOFTDRINKS_CASE,6,22.0,20.0,132.0,120.0,12.0,CASH,False,,,1.0,1.0
2024-01-08,480392525110,Pepsi 500ml,Pepsi,SOFTDRINKS_CASE,17,22.0,20.0,374.0,340.0,34.0,GCASH,False,,,1.0,1.0
2024-01-08,480198111607,Coke 1.5L,Coca-Cola,SOFTDRINKS_CASE,8,60.0,54.0,480.0,432.0,48.0,GCASH,False,,,1.0,1.0
2024-01-08,480198118062,Sprite 1.5L,Coca-Cola,SOFTDRINKS_CASE,8,60.0,54.0,480.0,432.0,48.0,GCASH,False,,,1.0,1.0
2024-01-08,480191198062,Royal Tru Orange 1.5L,Coca-Cola,SOFTDRINKS_CASE,7,60.0,54.0,420.0,378.0,42.0,CASH,False,,,1.0,1.0
2024-01-08,480392515114,Mountain Dew 1.5L,Pepsi,SOFTDRINKS_CASE,7,55.0,50.0,385.0,350.0,35.0,CASH,False,,,1.0,1.0
2024-01-08,480392515110,Pepsi 1.5L,Pepsi,SOFTDRINKS_CASE,5,55.0,50.0,275.0,250.0,25.0,CASH,False,,,1.0,1.0
2024-01-08,480198111664,Coke Zero 1.5L,Coca-Cola,SOFTDRINKS_CASE,13,60.0,54.0,780.0,702.0,78.0,GCASH,False,,,1.0,1.0
2024-01-08,480392515112,7-up 1.5L,Pepsi,SOFTDRINKS_CASE,8,55.0,50.0,440.0,400.0,40.0,CASH,False,,,1.0,1.0
2024-01-08,480198109722,Royal Tru Strawberry 1.5L,Coca-Cola,SOFTDRINKS_CASE,10,60.0,54.0,600.0,540.0,60.0,CASH,False,,,1.0,1.0
2024-01-08,480392515116,Mirinda Orange 1.5L,Pepsi,SOFTDRINKS_CASE,10,60.0,54.0,600.0,540.0,60.0,CASH,False,,,1.0,1.0
2024-01-08,480198111696,Coke Light,Coca-Cola,SOFTDRINKS_CASE,6,65.0,58.5,390.0,351.0,39.0,GCASH,False,,,1.0,1.0
2024-01-08,955600121722,Milo 22g Sachet,Nestle,BEVERAGES,13,12.0,10.5,156.0,136.5,19.5,GCASH,False,,,1.0,1.0
2024-01-08,480036141081,Nestle Bear Brand Fortified 33g,Nestle,BEVERAGES,8,11.5,10.0,92.0,80.0,12.0,CASH,False,,,1.0,1.0
2024-01-08,480864731007,Tang Orange 250g,Tang,BEVERAGES,10,216.0,195.0,2160.0,1950.0,210.0,GCASH,False,,,1.0,1.0
2024-01-08,965412919731,Energen Cereal Milk Chocolate Drink 40g,Energen,BEVERAGES,7,9.0,8.0,63.0,56.0,7.0,GCASH,False,,,1.0,1.0
2024-01-08,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,Energen,BEVERAGES,13,8.6,7.5,111.8,97.5,14.3,CASH,False,,,1.0,1.0
