id,product_barcode,product_name,quantity,expiry_date,received_date,supplier_ref,supplier_name,supplier_id,cost_price,status
169,480864731007,Tang Orange 250g,20,2024-04-10,2024-02-22 00:00:00,OST-20240222-0169,Oishi Snack Time,13,196.25,ACTIVE
170,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,168,2025-11-16,2024-02-22 00:00:00,UP-20240222-0170,Unilever Philippines,10,6.04,ACTIVE
171,480392525110,Pepsi 500ml,292,2024-04-30,2024-02-23 00:00:00,PPP-20240223-0171,Pepsi-Cola Products Philippines,3,20.13,ACTIVE
172,480392515112,7-up 1.5L,205,2024-07-28,2024-02-23 00:00:00,PPP-20240223-0172,Pepsi-Cola Products Philippines,3,50.33,ACTIVE
173,955600121722,Milo 22g Sachet,168,2024-08-09,2024-02-23 00:00:00,NPI-20240223-0173,Nestle Philippines Inc.,4,10.57,ACTIVE
174,480198111664,Coke Zero 1.5L,70,2024-08-23,2024-02-24 00:00:00,CBP-20240224-0174,Coca-Cola Beverages Philippines,2,54.36,ACTIVE
175,480198109722,Royal Tru Strawberry 1.5L,78,2025-01-02,2024-02-24 00:00:00,CBP-20240224-0175,Coca-Cola Beverages Philippines,2,54.36,ACTIVE
176,480611352020,Juicy Lemon 237 ml (1 Bundle),15,2024-04-27,2024-02-24 00:00:00,CBP-20240224-0176,Coca-Cola Beverages Philippines,2,127.84,ACTIVE
177,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,76,2024-07-23,2024-02-24 00:00:00,NPI-20240224-0177,Nestle Philippines Inc.,4,7.55,ACTIVE
178,748485200019,555 Sardines in Tomato Sauce 155g,159,2025-07-31,2024-02-24 00:00:00,DMP-20240224-0178,Del Monte Philippines Inc.,14,22.15,ACTIVE
179,642647382226,Sisters Night Plus Cottony Napkin,97,2025-06-30,2024-02-24 00:00:00,UP-20240224-0179,Unilever Philippines,10,40.27,ACTIVE
180,480198112000,Coke 500ml,28,2024-07-26,2024-02-25 00:00:00,PPP-20240225-0180,Pepsi-Cola Products Philippines,3,22.65,ACTIVE
181,480198111607,Coke 1.5L,261,2025-01-16,2024-02-25 00:00:00,PPP-20240225-0181,Pepsi-Cola Products Philippines,3,54.37,ACTIVE
182,480392515116,Mirinda Orange 1.5L,196,2024-08-30,2024-02-25 00:00:00,PPP-20240225-0182,Pepsi-Cola Products Philippines,3,54.37,ACTIVE
183,965412919731,Energen Cereal Milk Chocolate Drink 40g,181,2024-08-14,2024-02-25 00:00:00,U(R-20240225-0183,URC (Universal Robina Corporation),5,8.05,ACTIVE
184,480002201028,Hunts Pork & Beans 100g Doy,123,2025-06-17,2024-02-25 00:00:00,NI-20240225-0184,NutriAsia Inc.,11,13.09,ACTIVE
185,480057511015,Alaska Classic Evaporated Filled Milk 140ml,153,2024-04-03,2024-02-25 00:00:00,NPI-20240225-0185,Nestle Philippines Inc.,4,25.67,ACTIVE
186,748485800035,Argentina Corned Beef 260g,133,2025-09-28,2024-02-26 00:00:00,NI-20240226-0186,NutriAsia Inc.,11,52.36,ACTIVE
187,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,38,2025-07-22,2024-02-26 00:00:00,UP-20240226-0187,Unilever Philippines,10,10.57,ACTIVE
188,489310100015,Lucky Me Pancit Canton with Kalamnsi 60g,207,2024-06-19,2024-02-26 00:00:00,MNC-20240226-0188,Monde Nissin Corporation,6,11.08,ACTIVE
189,480198112717,Coke Swakto 195ml (1 Case),18,2025-01-16,2024-02-27 00:00:00,PPP-20240227-0189,Pepsi-Cola Products Philippines,3,112.79,ACTIVE
190,642611907726,Ajinomoto Seasoning Mix 50g,83,2024-08-31,2024-02-27 00:00:00,NI-20240227-0190,NutriAsia Inc.,11,11.58,ACTIVE
191,544900000099,Coca-Cola Mismo 295ml,52,2024-07-26,2024-02-28 00:00:00,CBP-20240228-0191,Coca-Cola Beverages Philippines,2,18.13,ACTIVE
192,480191198062,Royal Tru Orange 1.5L,228,2025-02-24,2024-02-28 00:00:00,PPP-20240228-0192,Pepsi-Cola Products Philippines,3,54.39,ACTIVE
193,480198112720,Royal Swakto 195ml (1 Case),21,2024-05-18,2024-02-28 00:00:00,CBP-20240228-0193,Coca-Cola Beverages Philippines,2,112.8,ACTIVE
194,480036141081,Nestle Bear Brand Fortified 33g,162,2024-04-16,2024-02-28 00:00:00,PSC-20240228-0194,Philippine Seven Corp (7-Eleven Dist.),15,10.07,ACTIVE
195,480864702009,Eden Cheese 165g,165,2024-06-19,2024-02-28 00:00:00,NPI-20240228-0195,Nestle Philippines Inc.,4,70.5,ACTIVE
196,642321541122,Sisters Overnight Dry,93,2026-05-30,2024-02-28 00:00:00,UP-20240228-0196,Unilever Philippines,10,105.75,ACTIVE
197,480198112005,Sprite 500ml,106,2024-12-18,2024-02-29 00:00:00,SMC-20240229-0197,San Miguel Corporation,1,22.66,ACTIVE
198,480198112010,Royal Tru Orange 500ml,108,2024-10-07,2024-02-29 00:00:00,CBP-20240229-0198,Coca-Cola Beverages Philippines,2,22.66,ACTIVE
199,893921341445,San Sky Flakes Crackers Original 25g x 10s,81,2024-12-08,2024-02-29 00:00:00,PSC-20240229-0199,Philippine Seven Corp (7-Eleven Dist.),15,52.88,ACTIVE
200,480535824701,Dari Creme Butter Milk 100g,138,2024-08-19,2024-02-29 00:00:00,CPF-20240229-0200,Century Pacific Food Inc.,7,37.27,ACTIVE
201,037000359562,Ariel With a Touch of Downy Freshness Powder,66,2026-09-10,2024-02-29 00:00:00,P&G-20240229-0201,Procter & Gamble Philippines,9,599.33,ACTIVE
202,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,221,2024-08-25,2024-03-01 00:00:00,CPF-20240301-0202,Century Pacific Food Inc.,7,35.26,ACTIVE
203,490243086729,Joy Dishwashing Liquid Lemon 475ml,127,2025-10-16,2024-03-01 00:00:00,UP-20240301-0203,Unilever Philippines,10,120.89,ACTIVE
204,480088814685,Sunsilk Strong & Long 350ml,182,2025-12-07,2024-03-02 00:00:00,P&G-20240302-0204,Procter & Gamble Philippines,9,136.01,ACTIVE
205,480374937310,Coke 1L (1 Case),16,2024-10-23,2024-03-03 00:00:00,SMC-20240303-0205,San Miguel Corporation,1,317.41,ACTIVE
206,480004784003,Zonrox Original Bleach 250ml,247,2025-08-08,2024-03-03 00:00:00,UP-20240303-0206,Unilever Philippines,10,34.26,ACTIVE
207,480392525114,Mountain Dew 500ml,206,2024-07-14,2024-03-04 00:00:00,SMC-20240304-0207,San Miguel Corporation,1,20.16,ACTIVE
208,480392513032,Mountain Dew 290ml (1 Case),32,2024-07-08,2024-03-04 00:00:00,PPP-20240304-0208,Pepsi-Cola Products Philippines,3,181.4,ACTIVE
209,542353276241,Royal 1L (1 Case),35,2024-06-25,2024-03-04 00:00:00,CBP-20240304-0209,Coca-Cola Beverages Philippines,2,317.44,ACTIVE
210,480864731007,Tang Orange 250g,176,2024-08-13,2024-03-04 00:00:00,SMC-20240304-0210,San Miguel Corporation,1,196.51,ACTIVE
211,893951811445,Hansel Mocha Sandwich,40,2024-04-04,2024-03-04 00:00:00,PSC-20240304-0211,Philippine Seven Corp (7-Eleven Dist.),15,54.42,ACTIVE
212,480198118062,Sprite 1.5L,81,2024-09-30,2024-03-05 00:00:00,SMC-20240305-0212,San Miguel Corporation,1,54.43,ACTIVE
213,480732471900,Sprite 1L (1 Case),9,2024-07-24,2024-03-05 00:00:00,CBP-20240305-0213,Coca-Cola Beverages Philippines,2,317.48,ACTIVE
214,672329634182,Whisper Cottony Soft Clean X-Long Overnight,235,2027-01-13,2024-03-05 00:00:00,PSC-20240305-0214,Philippine Seven Corp (7-Eleven Dist.),15,115.91,ACTIVE
215,955600121722,Milo 22g Sachet,139,2024-08-05,2024-03-06 00:00:00,PSC-20240306-0215,Philippine Seven Corp (7-Eleven Dist.),15,10.58,ACTIVE
216,480392515110,Pepsi 1.5L,44,2024-10-13,2024-03-07 00:00:00,CBP-20240307-0216,Coca-Cola Beverages Philippines,2,50.41,ACTIVE
217,480198111696,Coke Light 1.5L,358,2024-12-09,2024-03-07 00:00:00,SMC-20240307-0217,San Miguel Corporation,1,58.98,ACTIVE
218,489120804013,Oishi Prawn Crackers 60g,276,2024-07-01,2024-03-07 00:00:00,U(R-20240307-0218,URC (Universal Robina Corporation),5,15.63,ACTIVE
219,480198111607,Coke 1.5L,382,2024-05-05,2024-03-08 00:00:00,SMC-20240308-0219,San Miguel Corporation,1,54.45,ACTIVE
220,480198109722,Royal Tru Strawberry 1.5L,348,2024-05-25,2024-03-08 00:00:00,SMC-20240308-0220,San Miguel Corporation,1,54.45,ACTIVE
221,748485800035,Argentina Corned Beef 260g,62,2025-04-18,2024-03-08 00:00:00,CPF-20240308-0221,Century Pacific Food Inc.,7,52.43,ACTIVE
222,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,117,2026-05-27,2024-03-08 00:00:00,P&G-20240308-0222,Procter & Gamble Philippines,9,6.05,ACTIVE
223,480002201028,Hunts Pork & Beans 100g Doy,19,2025-11-26,2024-03-09 00:00:00,NI-20240309-0223,NutriAsia Inc.,11,13.11,ACTIVE
224,642647382226,Sisters Night Plus Cottony Napkin,29,2025-08-11,2024-03-09 00:00:00,PSC-20240309-0224,Philippine Seven Corp (7-Eleven Dist.),15,40.34,ACTIVE
225,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,48,2026-07-09,2024-03-09 00:00:00,P&G-20240309-0225,Procter & Gamble Philippines,9,10.59,ACTIVE
226,489310100015,Lucky Me Pancit Canton with Kalamnsi 60g,293,2024-05-06,2024-03-09 00:00:00,U(R-20240309-0226,URC (Universal Robina Corporation),5,11.09,ACTIVE
227,480198111664,Coke Zero 1.5L,241,2024-10-30,2024-03-10 00:00:00,CBP-20240310-0227,Coca-Cola Beverages Philippines,2,54.46,ACTIVE
228,480392515112,7-up 1.5L,67,2024-11-14,2024-03-10 00:00:00,SMC-20240310-0228,San Miguel Corporation,1,50.43,ACTIVE
229,893921341445,San Sky Flakes Crackers Original 25g x 10s,360,2024-05-29,2024-03-11 00:00:00,OST-20240311-0229,Oishi Snack Time,13,52.95,ACTIVE
230,480392515114,Mountain Dew 1.5L,390,2024-07-29,2024-03-12 00:00:00,SMC-20240312-0230,San Miguel Corporation,1,50.44,ACTIVE
231,490243086729,Joy Dishwashing Liquid Lemon 475ml,104,2025-11-29,2024-03-12 00:00:00,P&G-20240312-0231,Procter & Gamble Philippines,9,121.05,ACTIVE
232,480198112000,Coke 500ml,319,2024-10-31,2024-03-13 00:00:00,SMC-20240313-0232,San Miguel Corporation,1,22.7,ACTIVE
233,480392525110,Pepsi 500ml,176,2025-01-18,2024-03-13 00:00:00,CBP-20240313-0233,Coca-Cola Beverages Philippines,2,20.18,ACTIVE
234,480198102719,Sprite Swakto 195ml (1 Case),18,2024-07-27,2024-03-13 00:00:00,PPP-20240313-0234,Pepsi-Cola Products Philippines,3,112.99,ACTIVE
235,965412919731,Energen Cereal Milk Chocolate Drink 40g,31,2024-06-20,2024-03-13 00:00:00,AMC-20240313-0235,Alaska Milk Corporation,8,8.07,ACTIVE
236,000008586780,Datu Puti Patis 1L,120,2024-12-22,2024-03-13 00:00:00,NI-20240313-0236,NutriAsia Inc.,11,73.65,ACTIVE
237,480864702009,Eden Cheese 165g,31,2024-04-22,2024-03-14 00:00:00,CPF-20240314-0237,Century Pacific Food Inc.,7,70.63,ACTIVE
238,480088814685,Sunsilk Strong & Long 350ml,59,2026-04-24,2024-03-14 00:00:00,PSC-20240314-0238,Philippine Seven Corp (7-Eleven Dist.),15,136.21,ACTIVE
239,544900000099,Coca-Cola Mismo 295ml,39,2025-02-27,2024-03-15 00:00:00,CBP-20240315-0239,Coca-Cola Beverages Philippines,2,18.16,ACTIVE
240,480374937310,Coke 1L (1 Case),27,2024-07-08,2024-03-15 00:00:00,CBP-20240315-0240,Coca-Cola Beverages Philippines,2,317.87,ACTIVE
241,480611352020,Juicy Lemon 237 ml (1 Bundle),19,2024-06-24,2024-03-15 00:00:00,SMC-20240315-0241,San Miguel Corporation,1,128.16,ACTIVE
242,542353276241,Royal 1L (1 Case),15,2024-05-03,2024-03-15 00:00:00,CBP-20240315-0242,Coca-Cola Beverages Philippines,2,317.87,ACTIVE
243,480864731007,Tang Orange 250g,258,2024-06-28,2024-03-15 00:00:00,PSC-20240315-0243,Philippine Seven Corp (7-Eleven Dist.),15,196.78,ACTIVE
244,480057511015,Alaska Classic Evaporated Filled Milk 140ml,213,2024-05-11,2024-03-15 00:00:00,AMC-20240315-0244,Alaska Milk Corporation,8,25.73,ACTIVE
245,037000359562,Ariel With a Touch of Downy Freshness Powder,221,2025-11-08,2024-03-15 00:00:00,P&G-20240315-0245,Procter & Gamble Philippines,9,600.42,ACTIVE
246,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,208,2024-04-29,2024-03-16 00:00:00,PSC-20240316-0246,Philippine Seven Corp (7-Eleven Dist.),15,7.57,ACTIVE
247,748485200019,555 Sardines in Tomato Sauce 155g,130,2025-06-25,2024-03-16 00:00:00,DMP-20240316-0247,Del Monte Philippines Inc.,14,22.2,ACTIVE
248,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,146,2024-05-02,2024-03-16 00:00:00,NPI-20240316-0248,Nestle Philippines Inc.,4,35.32,ACTIVE
249,642611907726,Ajinomoto Seasoning Mix 50g,120,2025-03-14,2024-03-16 00:00:00,NI-20240316-0249,NutriAsia Inc.,11,11.61,ACTIVE
250,480198112010,Royal Tru Orange 500ml,250,2024-05-22,2024-03-17 00:00:00,CBP-20240317-0250,Coca-Cola Beverages Philippines,2,22.71,ACTIVE
251,480392525114,Mountain Dew 500ml,378,2024-10-18,2024-03-17 00:00:00,SMC-20240317-0251,San Miguel Corporation,1,20.19,ACTIVE
252,480392515116,Mirinda Orange 1.5L,234,2025-03-14,2024-03-17 00:00:00,PPP-20240317-0252,Pepsi-Cola Products Philippines,3,54.51,ACTIVE
253,480036141081,Nestle Bear Brand Fortified 33g,68,2024-05-15,2024-03-17 00:00:00,U(R-20240317-0253,URC (Universal Robina Corporation),5,10.09,ACTIVE
254,893951811445,Hansel Mocha Sandwich,40,2025-03-17,2024-03-17 00:00:00,MNC-20240317-0254,Monde Nissin Corporation,6,54.51,ACTIVE
255,642321541122,Sisters Overnight Dry,143,2026-09-12,2024-03-17 00:00:00,P&G-20240317-0255,Procter & Gamble Philippines,9,105.98,ACTIVE
256,480198118062,Sprite 1.5L,317,2025-01-14,2024-03-18 00:00:00,CBP-20240318-0256,Coca-Cola Beverages Philippines,2,54.51,ACTIVE
257,480392515110,Pepsi 1.5L,89,2024-12-24,2024-03-18 00:00:00,SMC-20240318-0257,San Miguel Corporation,1,50.47,ACTIVE
258,480535824701,Dari Creme Butter Milk 100g,22,2024-09-10,2024-03-18 00:00:00,NPI-20240318-0258,Nestle Philippines Inc.,4,37.35,ACTIVE
259,480198109722,Royal Tru Strawberry 1.5L,356,2024-07-14,2024-03-19 00:00:00,SMC-20240319-0259,San Miguel Corporation,1,54.52,ACTIVE
260,480198112717,Coke Swakto 195ml (1 Case),35,2024-11-05,2024-03-19 00:00:00,PPP-20240319-0260,Pepsi-Cola Products Philippines,3,113.08,ACTIVE
261,480198112720,Royal Swakto 195ml (1 Case),19,2024-11-21,2024-03-19 00:00:00,PPP-20240319-0261,Pepsi-Cola Products Philippines,3,113.08,ACTIVE
262,955600121722,Milo 22g Sachet,27,2024-08-08,2024-03-19 00:00:00,PSC-20240319-0262,Philippine Seven Corp (7-Eleven Dist.),15,10.6,ACTIVE
263,672329634182,Whisper Cottony Soft Clean X-Long Overnight,55,2025-12-07,2024-03-19 00:00:00,UP-20240319-0263,Unilever Philippines,10,116.11,ACTIVE
264,480191198062,Royal Tru Orange 1.5L,126,2024-11-30,2024-03-20 00:00:00,PPP-20240320-0264,Pepsi-Cola Products Philippines,3,54.53,ACTIVE
265,489310100015,Lucky Me Pancit Canton with Kalamnsi 60g,71,2024-11-11,2024-03-20 00:00:00,U(R-20240320-0265,URC (Universal Robina Corporation),5,11.11,ACTIVE
266,480198112005,Sprite 500ml,390,2024-10-11,2024-03-21 00:00:00,SMC-20240321-0266,San Miguel Corporation,1,22.72,ACTIVE
267,480198111607,Coke 1.5L,78,2024-09-08,2024-03-21 00:00:00,PPP-20240321-0267,Pepsi-Cola Products Philippines,3,54.53,ACTIVE
268,480732471900,Sprite 1L (1 Case),32,2024-12-13,2024-03-21 00:00:00,SMC-20240321-0268,San Miguel Corporation,1,318.1,ACTIVE
269,489120804013,Oishi Prawn Crackers 60g,382,2024-12-27,2024-03-21 00:00:00,RGO-20240321-0269,Rebisco Group of Companies,12,15.65,ACTIVE
270,480198111696,Coke Light 1.5L,141,2024-07-27,2024-03-22 00:00:00,CBP-20240322-0270,Coca-Cola Beverages Philippines,2,59.08,ACTIVE
271,480392513032,Mountain Dew 290ml (1 Case),9,2025-01-06,2024-03-22 00:00:00,SMC-20240322-0271,San Miguel Corporation,1,181.8,ACTIVE
272,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,253,2026-09-30,2024-03-22 00:00:00,UP-20240322-0272,Unilever Philippines,10,6.06,ACTIVE
273,480004784003,Zonrox Original Bleach 250ml,222,2026-11-29,2024-03-22 00:00:00,UP-20240322-0273,Unilever Philippines,10,34.34,ACTIVE
274,480392515112,7-up 1.5L,344,2025-01-09,2024-03-23 00:00:00,CBP-20240323-0274,Coca-Cola Beverages Philippines,2,50.51,ACTIVE
275,000008586780,Datu Puti Patis 1L,66,2025-01-30,2024-03-25 00:00:00,UP-20240325-0275,Unilever Philippines,10,73.76,ACTIVE
276,490243086729,Joy Dishwashing Liquid Lemon 475ml,231,2027-03-15,2024-03-25 00:00:00,P&G-20240325-0276,Procter & Gamble Philippines,9,121.24,ACTIVE
277,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,237,2025-05-18,2024-03-25 00:00:00,UP-20240325-0277,Unilever Philippines,10,10.61,ACTIVE
278,480392515114,Mountain Dew 1.5L,94,2024-12-15,2024-03-26 00:00:00,CBP-20240326-0278,Coca-Cola Beverages Philippines,2,50.52,ACTIVE
279,480198102719,Sprite Swakto 195ml (1 Case),27,2025-03-24,2024-03-26 00:00:00,SMC-20240326-0279,San Miguel Corporation,1,113.17,ACTIVE
280,965412919731,Energen Cereal Milk Chocolate Drink 40g,243,2024-08-03,2024-03-26 00:00:00,OST-20240326-0280,Oishi Snack Time,13,8.08,ACTIVE
281,544900000099,Coca-Cola Mismo 295ml,120,2024-06-11,2024-03-27 00:00:00,CBP-20240327-0281,Coca-Cola Beverages Philippines,2,18.19,ACTIVE
282,480198111664,Coke Zero 1.5L,144,2024-11-04,2024-03-27 00:00:00,SMC-20240327-0282,San Miguel Corporation,1,54.57,ACTIVE
283,480374937310,Coke 1L (1 Case),11,2025-01-11,2024-03-27 00:00:00,SMC-20240327-0283,San Miguel Corporation,1,318.34,ACTIVE
284,542353276241,Royal 1L (1 Case),37,2024-06-28,2024-03-28 00:00:00,CBP-20240328-0284,Coca-Cola Beverages Philippines,2,318.38,ACTIVE
285,748485800035,Argentina Corned Beef 260g,97,2025-08-13,2024-03-28 00:00:00,NI-20240328-0285,NutriAsia Inc.,11,52.56,ACTIVE
286,642647382226,Sisters Night Plus Cottony Napkin,92,2025-10-20,2024-03-28 00:00:00,P&G-20240328-0286,Procter & Gamble Philippines,9,40.43,ACTIVE
287,480392525110,Pepsi 500ml,336,2024-09-18,2024-03-29 00:00:00,PPP-20240329-0287,Pepsi-Cola Products Philippines,3,20.22,ACTIVE
288,480198118062,Sprite 1.5L,180,2024-09-22,2024-03-29 00:00:00,CBP-20240329-0288,Coca-Cola Beverages Philippines,2,54.59,ACTIVE
289,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,23,2024-09-14,2024-03-29 00:00:00,CPF-20240329-0289,Century Pacific Food Inc.,7,35.38,ACTIVE
290,642611907726,Ajinomoto Seasoning Mix 50g,52,2025-03-03,2024-03-29 00:00:00,DMP-20240329-0290,Del Monte Philippines Inc.,14,11.62,ACTIVE
291,037000359562,Ariel With a Touch of Downy Freshness Powder,182,2025-08-13,2024-03-29 00:00:00,P&G-20240329-0291,Procter & Gamble Philippines,9,601.45,ACTIVE
292,480864731007,Tang Orange 250g,120,2024-07-17,2024-03-30 00:00:00,AMC-20240330-0292,Alaska Milk Corporation,8,197.14,ACTIVE
293,893921341445,San Sky Flakes Crackers Original 25g x 10s,230,2025-03-26,2024-03-30 00:00:00,NPI-20240330-0293,Nestle Philippines Inc.,4,53.08,ACTIVE
294,480002201028,Hunts Pork & Beans 100g Doy,202,2026-03-28,2024-03-30 00:00:00,NI-20240330-0294,NutriAsia Inc.,11,13.14,ACTIVE
295,480392515116,Mirinda Orange 1.5L,132,2024-08-03,2024-03-31 00:00:00,SMC-20240331-0295,San Miguel Corporation,1,54.6,ACTIVE
296,480036141081,Nestle Bear Brand Fortified 33g,22,2024-05-23,2024-03-31 00:00:00,CBP-20240331-0296,Coca-Cola Beverages Philippines,2,10.11,ACTIVE
297,480864702009,Eden Cheese 165g,136,2024-07-24,2024-03-31 00:00:00,AMC-20240331-0297,Alaska Milk Corporation,8,70.78,ACTIVE
298,480535824701,Dari Creme Butter Milk 100g,143,2024-05-04,2024-03-31 00:00:00,NPI-20240331-0298,Nestle Philippines Inc.,4,37.41,ACTIVE
299,480198112010,Royal Tru Orange 500ml,386,2024-08-31,2024-04-01 00:00:00,PPP-20240401-0299,Pepsi-Cola Products Philippines,3,22.75,ACTIVE
300,480392515110,Pepsi 1.5L,340,2025-02-18,2024-04-01 00:00:00,SMC-20240401-0300,San Miguel Corporation,1,50.56,ACTIVE
301,955600121722,Milo 22g Sachet,232,2024-05-31,2024-04-01 00:00:00,AMC-20240401-0301,Alaska Milk Corporation,8,10.62,ACTIVE
302,480088814685,Sunsilk Strong & Long 350ml,232,2026-01-19,2024-04-01 00:00:00,P&G-20240401-0302,Procter & Gamble Philippines,9,136.51,ACTIVE
303,480198112000,Coke 500ml,211,2025-02-17,2024-04-02 00:00:00,PPP-20240402-0303,Pepsi-Cola Products Philippines,3,22.76,ACTIVE
304,893951811445,Hansel Mocha Sandwich,67,2025-02-07,2024-04-02 00:00:00,OST-20240402-0304,Oishi Snack Time,13,54.61,ACTIVE
305,748485200019,555 Sardines in Tomato Sauce 155g,221,2025-12-22,2024-04-02 00:00:00,NI-20240402-0305,NutriAsia Inc.,11,22.25,ACTIVE
306,480057511015,Alaska Classic Evaporated Filled Milk 140ml,170,2024-08-16,2024-04-02 00:00:00,AMC-20240402-0306,Alaska Milk Corporation,8,25.79,ACTIVE
307,489310100015,Lucky Me Pancit Canton with Kalamnsi 60g,31,2024-11-18,2024-04-02 00:00:00,U(R-20240402-0307,URC (Universal Robina Corporation),5,11.12,ACTIVE
308,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,93,2024-05-27,2024-04-03 00:00:00,OST-20240403-0308,Oishi Snack Time,13,7.59,ACTIVE
309,480392513032,Mountain Dew 290ml (1 Case),14,2024-07-05,2024-04-04 00:00:00,CBP-20240404-0309,Coca-Cola Beverages Philippines,2,182.08,ACTIVE
310,480198112720,Royal Swakto 195ml (1 Case),6,2025-03-11,2024-04-05 00:00:00,CBP-20240405-0310,Coca-Cola Beverages Philippines,2,113.31,ACTIVE
311,480611352020,Juicy Lemon 237 ml (1 Bundle),35,2024-12-29,2024-04-05 00:00:00,PPP-20240405-0311,Pepsi-Cola Products Philippines,3,128.49,ACTIVE
312,490243086729,Joy Dishwashing Liquid Lemon 475ml,39,2026-05-17,2024-04-05 00:00:00,P&G-20240405-0312,Procter & Gamble Philippines,9,121.4,ACTIVE
313,480392525114,Mountain Dew 500ml,78,2025-02-15,2024-04-06 00:00:00,CBP-20240406-0313,Coca-Cola Beverages Philippines,2,20.24,ACTIVE
314,480392515112,7-up 1.5L,343,2024-11-26,2024-04-06 00:00:00,CBP-20240406-0314,Coca-Cola Beverages Philippines,2,50.59,ACTIVE
315,480198109722,Royal Tru Strawberry 1.5L,313,2024-11-06,2024-04-06 00:00:00,SMC-20240406-0315,San Miguel Corporation,1,54.64,ACTIVE
316,480198111696,Coke Light 1.5L,312,2025-01-25,2024-04-06 00:00:00,CBP-20240406-0316,Coca-Cola Beverages Philippines,2,59.19,ACTIVE
317,672329634182,Whisper Cottony Soft Clean X-Long Overnight,91,2026-08-19,2024-04-06 00:00:00,PSC-20240406-0317,Philippine Seven Corp (7-Eleven Dist.),15,116.36,ACTIVE
318,480198112005,Sprite 500ml,208,2024-11-22,2024-04-07 00:00:00,PPP-20240407-0318,Pepsi-Cola Products Philippines,3,22.77,ACTIVE
319,480191198062,Royal Tru Orange 1.5L,362,2024-05-25,2024-04-07 00:00:00,CBP-20240407-0319,Coca-Cola Beverages Philippines,2,54.65,ACTIVE
320,480198102719,Sprite Swakto 195ml (1 Case),27,2024-12-29,2024-04-07 00:00:00,CBP-20240407-0320,Coca-Cola Beverages Philippines,2,113.34,ACTIVE
321,642321541122,Sisters Overnight Dry,23,2026-06-23,2024-04-07 00:00:00,UP-20240407-0321,Unilever Philippines,10,106.25,ACTIVE
322,489120804013,Oishi Prawn Crackers 60g,109,2025-01-01,2024-04-08 00:00:00,RGO-20240408-0322,Rebisco Group of Companies,12,15.69,ACTIVE
323,480392525110,Pepsi 500ml,93,2024-08-19,2024-04-09 00:00:00,PPP-20240409-0323,Pepsi-Cola Products Philippines,3,20.24,ACTIVE
324,480198112717,Coke Swakto 195ml (1 Case),28,2025-02-13,2024-04-09 00:00:00,SMC-20240409-0324,San Miguel Corporation,1,113.37,ACTIVE
325,000008586780,Datu Puti Patis 1L,32,2025-03-22,2024-04-09 00:00:00,NI-20240409-0325,NutriAsia Inc.,11,73.89,ACTIVE
